Timestamp,Kelompok_Usia,Jenis_Pekerjaan,Pernah_Pakai_QRIS,Alasan_Menggunakan,Metode_pembayaran,Tingkat_Efisiensi_QRIS,Kendala_Qris,Metode_Bayar_PBB,Saran_Meningkatkan_Adopsi_QRIS
2025/03/10 5:14:13 pm GMT+7,Generasi Y,PNS,Ya,Praktis-Cepat,Transfer-bank,4,Tidak-semua-terima-QRIS,"Melalui-marketplace-atau-dompet-digital-(Tokopedia,-Shopee,-Gopay,-OVO,-dll.)","Semua pedagang dipermudah mengurus QRIS, dibantu dr pihak penyedia, tarif potongan jangan besar2, sebagian pedagang masih menerapkan cash lebih murah drpada QRIS (dikenakan biaya tambahan 500-2000rupiah jika menggunakan QRIS)"
2025/03/10 5:17:29 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,3,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,dengan melalui edukasi dan sosialisasi cara penggunaan qris
2025/03/10 5:17:42 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,Saya-belum-pernah-membayar-pajak-daerah,"Menurut saya, di era perkembangan teknologi  yang semakin meluas ini. Pentingnya edukasi terkait pembayaran digital untuk golongan Generasi X dan Baby Boombers. Karena, umumnya yg sering menggunakan pembayaran digital yaitu, gen milenial dan gen Z. Dengan meratanya edukasi tentang pembayaran digital dengan lebih menonjolkan keuntungannya, saya rasa orang akan mudah tertarik untuk menggunakan pembayaran digital."
2025/03/10 5:18:54 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,3,jaringan-kurang-stabil,Melalui-aplikasi-atau-website-resmi-pemerintah-daerah,memberi sosialisasi mengenai praktisnya menggunakan qris
2025/03/10 5:22:37 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,perbanyak edukasi tengang kemudahan pembayaran digital
2025/03/10 5:22:39 pm GMT+7,Generasi Z,Informal,Ya,Praktis-Cepat,QRIS,3,jaringan-kurang-stabil,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)","dipermudahnya jaringan internet wifi krna jika tidak ada akan sulit,  krna kebanyakan gen z jika keluar rumah jarang mengisi kuota dikarenakan dirumah menggunakan jaringan wifi"
2025/03/10 5:26:54 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,"Melalui-minimarket-atau-kantor-pos-(Indomaret,-Alfamart,-Kantor-Pos)",Edukasi dan pengoptimalan layanan
2025/03/10 5:34:11 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,melihat isu2 yang beredar bahawa data transaksi bisa di bobol mungkin perlu Keamanan dalam pembayaran qris harus lebih di tingkatkan lagi
2025/03/10 5:41:02 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)",Sediain layanan di banyak tempat
2025/03/10 5:42:25 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Kurang-edukasi,"Melalui-marketplace-atau-dompet-digital-(Tokopedia,-Shopee,-Gopay,-OVO,-dll.)",Memberikan edukasi ke masyarakat-masyarakat serta sosialisasikan ke para UMKM agar menyediakan pembayaran qris
2025/03/10 5:45:08 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,Saya-belum-pernah-membayar-pajak-daerah,Sediakan barcode di UMKM manapun bisa membantu meningkatkan efisiensi penambahan pengguna Qris
2025/03/10 6:08:01 pm GMT+7,Generasi Z,Pegawai-Swasta,Ya,Praktis-Cepat,QRIS,4,Khawatir-keamanan,"Melalui-marketplace-atau-dompet-digital-(Tokopedia,-Shopee,-Gopay,-OVO,-dll.)",Menyediakan aplikasi/Qris itu sendiri.
2025/03/10 6:19:12 pm GMT+7,Generasi Z,Wirausaha/UMKM,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)",butuh nya edukasi ke masyarakat karena minimnya literasi pembayaran melalui qris
2025/03/10 6:25:33 pm GMT+7,Generasi X,IRT,Ya,Praktis-Cepat,QRIS,4,Khawatir-keamanan,"Melalui-minimarket-atau-kantor-pos-(Indomaret,-Alfamart,-Kantor-Pos)",Diberi jaminan atas keamanan data agar tidak disalahgunakan
2025/03/10 6:32:04 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,"Melalui-marketplace-atau-dompet-digital-(Tokopedia,-Shopee,-Gopay,-OVO,-dll.)",Memudahkan akses
2025/03/10 6:49:01 pm GMT+7,Generasi Y,Pegawai-Swasta,Tidak,Keamanan,Tunai,2,Khawatir-keamanan,Melalui-kantor-pajak-daerah-atau-unit-pelayanan-pajak-setempat,Terjaminnya keamanan
2025/03/10 7:39:36 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,Tunai,3,Tidak-semua-terima-QRIS,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)",memberikan promo/cashback untuk pembelian dengan nominal tertentu saat membayar dengan qris
2025/03/10 7:45:59 pm GMT+7,Generasi X,IRT,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)","semua orang punya hp yg minimal
bisa utk transaksi digital (dr sisi customer) sedangkan semua pelaku bisnis itu mau menyediakan qris-nya di lapak2 mereka, karena selamany ini pelaku bisnis apalagi yg pedagang kecil itu jarang memakai qris karena konon katany banyak potongan dari pihak bank"
2025/03/10 7:49:09 pm GMT+7,Generasi X,PNS,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)",Internet cepat tapi murah
2025/03/10 8:32:53 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Melalui-QRIS-atau-virtual-account,edukasi
2025/03/10 8:43:58 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,Tunai,3,jaringan-kurang-stabil,Saya-belum-pernah-membayar-pajak-daerah,Sosialisasi kepada masyarakat
2025/03/10 8:48:09 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,.
2025/03/10 8:48:41 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Melalui-kantor-pajak-daerah-atau-unit-pelayanan-pajak-setempat,Dengan lebih mempermudah pembayaran dari QRIS dan semua tempat harus menggunakannya.
2025/03/10 8:51:51 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Khawatir-keamanan,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)",mantap
2025/03/10 9:49:50 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)",Memberikan edukasi kepada masyarakat luas tentang cara menggunakan pembayaran QRIS
2025/03/10 10:06:23 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,Transfer-bank,4,jaringan-kurang-stabil,Saya-belum-pernah-membayar-pajak-daerah,ya
2025/03/10 10:42:24 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,Saya-belum-pernah-membayar-pajak-daerah,"menurut saya sekarang sudah sangat banyak orang yang menggunakan qris di kalangan saya (remaja), tetapi untuk di kalangan orang tua seperti ibu ibu dan bapak bapak mungkin cukup membingungkan bagi mereka karena mereka kurang terbiasa dengan pembayaran digital tersebut. mungkin solusinya ya, menurut saya semua tempat harus tetap menerima pembayaran melalui tunai karena ya itu bukan merupakan sesuatu yang harus dihilangkan meskipun kita sudah memasuki era digitalisasi."
2025/03/11 2:29:29 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)",Edukasi dan Sosialisasi
2025/03/11 3:49:19 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,Tunai,3,jaringan-kurang-stabil,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)",-
2025/03/11 4:21:44 am GMT+7,Generasi Y,Pegawai-Swasta,Ya,Praktis-Cepat,QRIS,3,Tidak-semua-terima-QRIS,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)",harus memiliki hp dan punya aplikasi mendukung pembayaran menggunakan QRIS
2025/03/11 7:54:23 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,Saya-belum-pernah-membayar-pajak-daerah,Melalui berbagai macam promo yang bisa ditawarkan jika kita menggunakan QRIS dan juga memberikan bimbingan terhadap orang-orang yang belum memahami QRIS melalui seminar dan workshop
2025/03/11 8:06:52 am GMT+7,Generasi Z,Mahasiswa,Ya,Masalah-teknis,Tunai,3,jaringan-kurang-stabil,Saya-belum-pernah-membayar-pajak-daerah,Menurut saya dengan lebih memperkenalkan dan mengajarkan sistem pembayaran digital ke seluruh jangkauan yang sebelumnya belum pernah dijangkau.
2025/03/11 8:09:13 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,Mempelajari bagaimana cara menggunakan QRIS dan dengan mengetahui keuntungan menggunakan QRIS
2025/03/11 8:09:54 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,Saya-belum-pernah-membayar-pajak-daerah,"dengan membuat Qris lebih diterima secara luas, dengan begitu akan terjadi network effect yang mendorong orang untuk menggunakan Qris."
2025/03/11 8:22:53 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)","Supaya lebih banyak orang pakai QRIS atau pembayaran digital, caranya bisa dimulai dari bikin prosesnya gampang dan jelas. Misalnya, edukasi lewat media sosial atau video singkat biar orang tahu gimana cara pakainya. Terus, kasih promo atau diskon khusus buat yang bayar pakai QRIS, pasti makin banyak yang tertarik. Pedagang juga perlu diajak kerja sama, jadi hampir semua tempat nerima QRIS. Intinya, bikin simpel, kasih keuntungan, dan sering kasih info biar makin banyak yang terbiasa."
2025/03/11 8:24:07 am GMT+7,Generasi X,IRT,Ya,Praktis-Cepat,QRIS,4,Kurang-edukasi,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)",Edukasi dan memperbanyak iklan/ditambah promosi u/ menggunakan qris
2025/03/11 8:27:35 am GMT+7,Generasi Z,Mahasiswa,Tidak,Tidak-ada-e-wallet,Tunai,4,Khawatir-keamanan,Saya-belum-pernah-membayar-pajak-daerah,Make it compatible with more foreign banks so tourist can use it easier
2025/03/11 8:28:02 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)",Seminar pada umkm untuk mengedukasi tentang qris
2025/03/11 8:29:08 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,memberikan pengetahuan tentang mudahnya qris sehingga paham akan mudahnya menggunakan qris
2025/03/11 8:31:09 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,"Melalui-marketplace-atau-dompet-digital-(Tokopedia,-Shopee,-Gopay,-OVO,-dll.)","melakukan branding qris ke seluruh lapisan umkm, agar dalam implementasinya masyarakat semakin familiar dengan qris yang ada diseluruh tempat, dan membantu masyarakat dalam beradapatasi lebih cepat."
2025/03/11 8:51:00 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,Saya-belum-pernah-membayar-pajak-daerah,"menurut saya perlu adanya sosialisasi terkait keamanan dan fleksibilitas dari QRIS, karena dalam lingkungan sekitar saya, saya hanya melihat gen z yang lebih dominan dalam penggunaan QRIS"
2025/03/11 9:02:28 am GMT+7,Generasi X,Pegawai-Swasta,Ya,Praktis-Cepat,Transfer-bank,4,Tidak-semua-terima-QRIS,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)",Lebih permudah semua layanan dari bank sehingga semua toko menggunakannya. Dan sosialisakan kepala masyarakat secara merata
2025/03/11 9:05:28 am GMT+7,Generasi Y,Wirausaha/UMKM,Ya,Praktis-Cepat,Transfer-bank,4,Tidak-semua-terima-QRIS,Melalui-aplikasi-atau-website-resmi-pemerintah-daerah,Sosialisasi penggunaannya
2025/03/11 9:15:34 am GMT+7,Generasi X,Pegawai-Swasta,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)","Perbankan harus sering sosialisasi pada pemilik mobil banking, terutama bapak2 dan ibu2 setengah tua"
2025/03/11 9:16:21 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,Sosialisasi lebih masif
2025/03/11 9:16:28 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,3,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,"Menurut saya lebih banyak pedagang (terlebih pedagang kecil) harus memberi akses utk pembayaran QRIS. Selain itu, bbrp merchant yg telah menyediakan pembayaran QRIS hanya menerima daripada bbrp bank tertentu, hal ini dapat menghambat pembeli untuk menggunakan QRIS."
2025/03/11 9:24:58 am GMT+7,Generasi Y,Pegawai-Swasta,Tidak,Other,Tunai,3,Tidak-semua-terima-QRIS,Melalui-kantor-pajak-daerah-atau-unit-pelayanan-pajak-setempat,Kurang sosialisasi
2025/03/11 9:35:04 am GMT+7,Generasi Z,Mahasiswa,Ya,Tidak-ada-e-wallet,QRIS,4,jaringan-kurang-stabil,Saya-belum-pernah-membayar-pajak-daerah,Meningkatkan jaringan internet antar telepon selelur.
2025/03/11 9:36:04 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)","melalui sosialiasi untuk daerah yang jarang menggunakan qris, dan mungkin dapat promosi melalui social media bagaiamana menggunakan qris dan cara kerjanya dan apaitu qris"
2025/03/11 9:36:54 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Melalui-aplikasi-atau-website-resmi-pemerintah-daerah,"Mengintegrasikan akses publik dengan qris, sehingga masyarakat bergantung terhadap qris dan lama kelamaan akan terbiasa nyaman menggunakan qris daripada metode pembayaran lainnya"
2025/03/11 9:37:25 am GMT+7,Generasi X,Wirausaha/UMKM,Ya,Praktis-Cepat,QRIS,4,Khawatir-keamanan,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)","perbanyak merchan, free of charge, keamanan diperkuat"
2025/03/11 9:39:24 am GMT+7,Generasi Z,Siswa,Ya,Praktis-Cepat,QRIS,3,jaringan-kurang-stabil,Saya-belum-pernah-membayar-pajak-daerah,lebih banyak tempat yang dapat melakukan pembayaran qris
2025/03/11 9:39:49 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,3,jaringan-kurang-stabil,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)","Menurut saya agar banyak orang menggunakan QRIS, mungkin mereka harus diberitahu plus dan minus menggunakan QRIS atau pembayaran digital. Seperti lebuh mudah kemudian bisa mendapat bonus dsb. Sedangkan untuk minusnya adalah karena terkendala sinyal"
2025/03/11 9:40:06 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)","Dengan mengedukasi secara luas melalui bank secara luas, menerapkan pembayaran qris pada setiap pembayaran di wilayah Indonesia."
2025/03/11 9:40:14 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Khawatir-keamanan,Melalui-QRIS-atau-virtual-account,Sosialisasi
2025/03/11 9:40:48 am GMT+7,Generasi Z,Siswa,Ya,Praktis-Cepat,Tunai,4,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,tidak taw
2025/03/11 9:41:59 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,Kartu-debit/kredit,4,Tidak-semua-terima-QRIS,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)",memperluas jangkauan internet n meningkatkan literasi finansial agar QRIS dapat menjadi lebih aksesible
2025/03/11 9:44:42 am GMT+7,Generasi X,Pegawai-Swasta,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Melalui-QRIS-atau-virtual-account,Memberbanyak tempat yang bisa menerima pembayaran QRIS
2025/03/11 9:45:42 am GMT+7,Generasi Y,Wirausaha/UMKM,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,"Melalui-marketplace-atau-dompet-digital-(Tokopedia,-Shopee,-Gopay,-OVO,-dll.)",Dengan memperbanyak merchant yang menerima dan mensosialisasi keamanan kepada merchant kalau lebih aman dari uang palsu.
2025/03/11 9:51:07 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,Saya-belum-pernah-membayar-pajak-daerah,"Faktor pendukung seperti peningkatan jumlah marketplace, ada insentif kemudahan menggunakan QRIS dan edukasi publik"
2025/03/11 10:43:04 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,"Melalui-marketplace-atau-dompet-digital-(Tokopedia,-Shopee,-Gopay,-OVO,-dll.)",perbanyak store menggunakan pembayaran digital
2025/03/11 11:30:22 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)",Mengajak penjual sekitar untuk menggunakan QRIS agar bisa menarik pelanggan yang cashless
2025/03/11 11:42:42 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)",memperbanyak toko atau tempat yang menyediakan pembayaran melalui qris
2025/03/11 11:47:37 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,Tunai,3,jaringan-kurang-stabil,Saya-belum-pernah-membayar-pajak-daerah,"Menyediakan kegiatan sosialisasi dan edukasi agar masyarakat terutama generasi memiliki bekal tentang apa itu pembayaran qris, bagaimana cara menggunakan nya, dan bagaimana keamanannya"
2025/03/11 11:50:57 am GMT+7,Generasi Y,Pegawai-Swasta,Ya,Praktis-Cepat,QRIS,4,Khawatir-keamanan,"Melalui-marketplace-atau-dompet-digital-(Tokopedia,-Shopee,-Gopay,-OVO,-dll.)","Keamanan data, sosialisasi kepada merchant, kebijakan undang undang"
2025/03/11 12:08:37 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,"Melalui-marketplace-atau-dompet-digital-(Tokopedia,-Shopee,-Gopay,-OVO,-dll.)",pahami boi
2025/03/11 12:23:03 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,Perbanyak edukasi baik dari pengguna maupun tempat usaha yang menggunakan QRIS.
2025/03/11 12:56:42 pm GMT+7,Generasi X,IRT,Ya,Masalah-teknis,Kartu-debit/kredit,3,Other,Melalui-kantor-pajak-daerah-atau-unit-pelayanan-pajak-setempat,"Melakukan kampanye utk meningkatkan kesadaran masyarakat ttg manfaat pembayaran digital
Memberikan edukasi tentang cara menggunakan pembayaran digital dengan aman dan mudah
Mengintegrasikan pembayaran digital dengan aplikasi yg sdh ada dan sering digunakan
Membuat pembayaran digital yg mudah digunakan dan tidak membingungkan
Menyediakan dukungan pelanggan yg bIk utk membantu pengguna yg mengalami 
Menjamin keamanan data pengguna dan melindungi informasi sensitif"
2025/03/11 2:02:24 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,3,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,menggalakan edukasi dan sosialisasi di daerah terpencil dan memberikan insentif seperti promo/cashback
2025/03/11 3:22:56 pm GMT+7,Generasi Z,Mahasiswa,Ya,Masalah-teknis,Tunai,4,jaringan-kurang-stabil,Saya-belum-pernah-membayar-pajak-daerah,"Mungkin dimulai dengan ""mempromosikan"" informasi mengenai pembayaran digital/QRIS sehingga masyarakat juga lebih aware"
2025/03/11 5:35:28 pm GMT+7,Generasi Y,Pegawai-Swasta,Ya,Praktis-Cepat,QRIS,3,Kurang-edukasi,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)",Edukasi dan informasi lebih menyeluruh untuk setiap daerah dan kalangan masyarakat
2025/03/11 10:19:37 pm GMT+7,Generasi X,IRT,Ya,Praktis-Cepat,Kartu-debit/kredit,3,Tidak-semua-terima-QRIS,Melalui-aplikasi-atau-website-resmi-pemerintah-daerah,"1. Informasi pada masyarakat pengguna  mobile banking.
2. Jaminan keamanan data pengguna digital banking."
2025/03/11 10:32:17 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,3,jaringan-kurang-stabil,Saya-belum-pernah-membayar-pajak-daerah,"Dengan cara tidak dikenakan biaya tambahan, karna saya sendiri sering mendapatkan toko atau tempat berjualan yang menerapkan sistem tersebut atau sering disebut biaya admin."
2025/03/11 11:26:13 pm GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)",buat agar lebih banyak merchant menerima QRIS atau pembayaran digital
2025/03/12 7:35:14 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,edukasi digital finance di sosial media
2025/03/12 7:35:33 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,semua orang menerapkan penbayaran qris
2025/03/12 7:35:36 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,Ketersediaan jaringan internet yang memadai
2025/03/12 7:35:43 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,3,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,Melakukan sosialisasi ke tempat-tempat yang cukup terpencil
2025/03/12 7:35:56 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,"Melalui-marketplace-atau-dompet-digital-(Tokopedia,-Shopee,-Gopay,-OVO,-dll.)",Membuat promo untuk penggunaan qris
2025/03/12 7:36:21 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,Saya-belum-pernah-membayar-pajak-daerah,dengan diadakannya sosialisasi tentang efisiensi penggunaan qris
2025/03/12 7:36:21 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,Saya-belum-pernah-membayar-pajak-daerah,Memberikan edukasi khususnya pada generasi baby boomers dan generasi x mengenai penggunaan QRIS dan manfaat dari penggunaan QRIS
2025/03/12 7:36:39 am GMT+7,Generasi Z,Pegawai-Swasta,Ya,Keamanan,QRIS,4,jaringan-kurang-stabil,Melalui-QRIS-atau-virtual-account,Membuat aris agar lebih praktis
2025/03/12 7:36:48 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,3,jaringan-kurang-stabil,Saya-belum-pernah-membayar-pajak-daerah,"Agar lebih banyak orang menggunakan QRIS atau pembayaran digital, mungkin diperlukan pendekatan yang mencakup edukasi, kemudahan penggunaan, insentif, dan kepercayaan masyarakat terhadap pembayaran digital."
2025/03/12 7:36:55 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,"Mengenalkan Qris kepada orang"" generasi diatas generasi Z yang masi belum begitu cakap dalam menggunakan teknologi"
2025/03/12 7:36:58 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,Transfer-bank,3,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,"mungkin bisa dengan cara edukasi dan sosialisasi tentang keamanan, kemudahan, dan manfaat dari menggunakan qris"
2025/03/12 7:37:09 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,"Tingkatkan edukasi, perluas infrastruktur, beri insentif seperti cashback, dan perkuat keamanan transaksi."
2025/03/12 7:37:29 am GMT+7,Generasi Z,Mahasiswa,Ya,Masalah-teknis,QRIS,4,Tidak-semua-terima-QRIS,Melalui-kantor-pajak-daerah-atau-unit-pelayanan-pajak-setempat,Melakukan edukasi terhadap Qris dan menjamin Qris di setiap tempat terjaga aman data privasi
2025/03/12 7:37:36 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,3,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,Dengan memberhentikan pembayaran cash sepenuhnya
2025/03/12 7:37:41 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,3,Tidak-semua-terima-QRIS,Saya-belum-pernah-membayar-pajak-daerah,"Dengan memberikan informasi yg lebih luas lagi pada masyarakat, agar smua masyarakat dapat mengenal qris Dengan baik"
2025/03/12 7:37:45 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,Tidak-semua-terima-QRIS,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)",Memberikan edukasi literasi keuangan tentang kemudahan dalam membayar Qris
2025/03/12 7:37:57 am GMT+7,Generasi X,PNS,Ya,Masalah-teknis,Transfer-bank,3,Tidak-semua-terima-QRIS,Melalui-aplikasi-atau-website-resmi-pemerintah-daerah,Mulai membuat qris
2025/03/12 7:38:00 am GMT+7,Generasi Z,Mahasiswa,Ya,Praktis-Cepat,QRIS,4,jaringan-kurang-stabil,"Melalui-bank-(ATM,-teller,-mobile-banking,-internet-banking)",Memberikan diskon/cashback untuk penggunaan qris
